icd9cm,icd10cm,icd9_description,icd10_description,Pop number,acs,acs_ip_12,herniated_disc,mononeuritis,malignancy,sinusitis,CHF,AF_flutter,syncope_heat,syncope_carotid_sinus,traumatic_brain_injury,prostate_ca,low_back_pain,pop_41,pop_43,breast_cancer,allergy,acute_sinusitis,chronic_sinusitis,pop49,trauma,intraspinal_abcess,pop51,cervical_cancer,prostate_cancer
1469,C109,"Malignant neoplasm of oropharynx, unspecified site","Malignant neoplasm of oropharynx, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1470,C110,Malignant neoplasm of superior wall of nasopharynx,Malignant neoplasm of superior wall of nasopharynx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1471,C111,Malignant neoplasm of posterior wall of nasopharynx,Malignant neoplasm of posterior wall of nasopharynx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1472,C112,Malignant neoplasm of lateral wall of nasopharynx,Malignant neoplasm of lateral wall of nasopharynx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1473,C113,Malignant neoplasm of anterior wall of nasopharynx,Malignant neoplasm of anterior wall of nasopharynx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1478,C118,Malignant neoplasm of other specified sites of nasopharynx,Malignant neoplasm of overlapping sites of nasopharynx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1479,C119,"Malignant neoplasm of nasopharynx, unspecified site","Malignant neoplasm of nasopharynx, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1481,C12,Malignant neoplasm of pyriform sinus,Malignant neoplasm of pyriform sinus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1480,C130,Malignant neoplasm of postcricoid region of hypopharynx,Malignant neoplasm of postcricoid region,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1482,C131,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect","Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspec",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1483,C132,Malignant neoplasm of posterior hypopharyngeal wall,Malignant neoplasm of posterior wall of hypopharynx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1488,C138,Malignant neoplasm of other specified sites of hypopharynx,Malignant neoplasm of overlapping sites of hypopharynx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1489,C139,"Malignant neoplasm of hypopharynx, unspecified site","Malignant neoplasm of hypopharynx, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1490,C140,"Malignant neoplasm of pharynx, unspecified","Malignant neoplasm of pharynx, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1491,C142,Malignant neoplasm of waldeyer's ring,Malignant neoplasm of Waldeyer's ring,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1498,C148,Malignant neoplasm of other sites within the lip and oral cavity,"Malignant neoplasm of overlapping sites of lip, oral cavity an",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1499,C148,Malignant neoplasm of ill-defined sites within the lip and oral cavity,"Malignant neoplasm of overlapping sites of lip, oral cavity an",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1500,C153,Malignant neoplasm of cervical esophagus,Malignant neoplasm of upper third of esophagus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1503,C153,Malignant neoplasm of upper third of esophagus,Malignant neoplasm of upper third of esophagus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1501,C154,Malignant neoplasm of thoracic esophagus,Malignant neoplasm of middle third of esophagus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1504,C154,Malignant neoplasm of middle third of esophagus,Malignant neoplasm of middle third of esophagus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1502,C155,Malignant neoplasm of abdominal esophagus,Malignant neoplasm of lower third of esophagus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1505,C155,Malignant neoplasm of lower third of esophagus,Malignant neoplasm of lower third of esophagus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1508,C158,Malignant neoplasm of other specified part of esophagus,Malignant neoplasm of overlapping sites of esophagus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1509,C159,"Malignant neoplasm of esophagus, unspecified site","Malignant neoplasm of esophagus, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1510,C160,Malignant neoplasm of cardia,Malignant neoplasm of cardia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1513,C161,Malignant neoplasm of fundus of stomach,Malignant neoplasm of fundus of stomach,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1514,C162,Malignant neoplasm of body of stomach,Malignant neoplasm of body of stomach,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1512,C163,Malignant neoplasm of pyloric antrum,Malignant neoplasm of pyloric antrum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1511,C164,Malignant neoplasm of pylorus,Malignant neoplasm of pylorus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1515,C165,"Malignant neoplasm of lesser curvature of stomach, unspecified","Malignant neoplasm of lesser curvature of stomach, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1516,C166,"Malignant neoplasm of greater curvature of stomach, unspecified","Malignant neoplasm of greater curvature of stomach, unspecifie",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1518,C168,Malignant neoplasm of other specified sites of stomach,Malignant neoplasm of overlapping sites of stomach,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1519,C169,"Malignant neoplasm of stomach, unspecified site","Malignant neoplasm of stomach, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1520,C170,Malignant neoplasm of duodenum,Malignant neoplasm of duodenum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1521,C171,Malignant neoplasm of jejunum,Malignant neoplasm of jejunum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1522,C172,Malignant neoplasm of ileum,Malignant neoplasm of ileum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1523,C173,Malignant neoplasm of Meckel's diverticulum,"Meckel's diverticulum, malignant",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1528,C178,Malignant neoplasm of other specified sites of small intestine,Malignant neoplasm of overlapping sites of small intestine,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1529,C179,"Malignant neoplasm of small intestine, unspecified site","Malignant neoplasm of small intestine, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1534,C180,Malignant neoplasm of cecum,Malignant neoplasm of cecum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1535,C181,Malignant neoplasm of appendix vermiformis,Malignant neoplasm of appendix,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1536,C182,Malignant neoplasm of ascending colon,Malignant neoplasm of ascending colon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1530,C183,Malignant neoplasm of hepatic flexure,Malignant neoplasm of hepatic flexure,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1531,C184,Malignant neoplasm of transverse colon,Malignant neoplasm of transverse colon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1537,C185,Malignant neoplasm of splenic flexure,Malignant neoplasm of splenic flexure,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1532,C186,Malignant neoplasm of descending colon,Malignant neoplasm of descending colon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1533,C187,Malignant neoplasm of sigmoid colon,Malignant neoplasm of sigmoid colon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1538,C188,Malignant neoplasm of other specified sites of large intestine,Malignant neoplasm of overlapping sites of colon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1539,C189,"Malignant neoplasm of colon, unspecified site","Malignant neoplasm of colon, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1540,C19,Malignant neoplasm of rectosigmoid junction,Malignant neoplasm of rectosigmoid junction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1541,C20,Malignant neoplasm of rectum,Malignant neoplasm of rectum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1543,C210,"Malignant neoplasm of anus, unspecified site","Malignant neoplasm of anus, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1542,C211,Malignant neoplasm of anal canal,Malignant neoplasm of anal canal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1548,C218,"Malignant neoplasm of other sites of rectum, rectosigmoid junction, and anus","Malignant neoplasm of overlapping sites of rectum, anus and an",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1550,C220,"Malignant neoplasm of liver, primary",Liver cell carcinoma,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1551,C221,Malignant neoplasm of intrahepatic bile ducts,Intrahepatic bile duct carcinoma,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1550,C222,"Malignant neoplasm of liver, primary",Hepatoblastoma,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1550,C227,"Malignant neoplasm of liver, primary",Other specified carcinomas of liver,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1550,C228,"Malignant neoplasm of liver, primary","Malignant neoplasm of liver, primary, unspecified as to type",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1552,C229,"Malignant neoplasm of liver, not specified as primary or secondary","Malignant neoplasm of liver, not specified as primary or secon",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1560,C23,Malignant neoplasm of gallbladder,Malignant neoplasm of gallbladder,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1561,C240,Malignant neoplasm of extrahepatic bile ducts,Malignant neoplasm of extrahepatic bile duct,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1562,C241,Malignant neoplasm of ampulla of vater,Malignant neoplasm of ampulla of Vater,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1568,C248,Malignant neoplasm of other specified sites of gallbladder and extrahepatic bile ducts,Malignant neoplasm of overlapping sites of biliary tract,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1569,C249,"Malignant neoplasm of biliary tract, part unspecified site","Malignant neoplasm of biliary tract, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1570,C250,Malignant neoplasm of head of pancreas,Malignant neoplasm of head of pancreas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1571,C251,Malignant neoplasm of body of pancreas,Malignant neoplasm of body of pancreas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1572,C252,Malignant neoplasm of tail of pancreas,Malignant neoplasm of tail of pancreas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1573,C253,Malignant neoplasm of pancreatic duct,Malignant neoplasm of pancreatic duct,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1574,C254,Malignant neoplasm of islets of langerhans,Malignant neoplasm of endocrine pancreas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1578,C257,Malignant neoplasm of other specified sites of pancreas,Malignant neoplasm of other parts of pancreas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1578,C258,Malignant neoplasm of other specified sites of pancreas,Malignant neoplasm of overlapping sites of pancreas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1579,C259,"Malignant neoplasm of pancreas, part unspecified","Malignant neoplasm of pancreas, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1590,C260,"Malignant neoplasm of intestinal tract, part unspecified","Malignant neoplasm of intestinal tract, part unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1591,C261,"Malignant neoplasm of spleen, not elsewhere classified",Malignant neoplasm of spleen,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1598,C269,Malignant neoplasm of other sites of digestive system and intra-abdominal organs,Malignant neoplasm of ill-defined sites within the digestive s,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1599,C269,Malignant neoplasm of ill-defined sites within the digestive organs and peritoneum,Malignant neoplasm of ill-defined sites within the digestive s,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1600,C300,Malignant neoplasm of nasal cavities,Malignant neoplasm of nasal cavity,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1601,C301,"Malignant neoplasm of auditory tube, middle ear, and mastoid air cells",Malignant neoplasm of middle ear,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1602,C310,Malignant neoplasm of maxillary sinus,Malignant neoplasm of maxillary sinus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603,C311,Malignant neoplasm of ethmoidal sinus,Malignant neoplasm of ethmoidal sinus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1604,C312,Malignant neoplasm of frontal sinus,Malignant neoplasm of frontal sinus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1605,C313,Malignant neoplasm of sphenoidal sinus,Malignant neoplasm of sphenoid sinus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1608,C318,Malignant neoplasm of other accessory sinuses,Malignant neoplasm of overlapping sites of accessory sinuses,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1609,C319,"Malignant neoplasm of accessory sinus, unspecified","Malignant neoplasm of accessory sinus, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1610,C320,Malignant neoplasm of glottis,Malignant neoplasm of glottis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1611,C321,Malignant neoplasm of supraglottis,Malignant neoplasm of supraglottis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1612,C322,Malignant neoplasm of subglottis,Malignant neoplasm of subglottis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1613,C323,Malignant neoplasm of laryngeal cartilages,Malignant neoplasm of laryngeal cartilage,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1618,C328,Malignant neoplasm of other specified sites of larynx,Malignant neoplasm of overlapping sites of larynx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1619,C329,"Malignant neoplasm of larynx, unspecified","Malignant neoplasm of larynx, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1620,C33,Malignant neoplasm of trachea,Malignant neoplasm of trachea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1622,C3400,Malignant neoplasm of main bronchus,Malignant neoplasm of unspecified main bronchus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1623,C3410,"Malignant neoplasm of upper lobe, bronchus or lung","Malignant neoplasm of upper lobe, unspecified bronchus or lung",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1624,C342,"Malignant neoplasm of middle lobe, bronchus or lung","Malignant neoplasm of middle lobe, bronchus or lung",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1625,C3430,"Malignant neoplasm of lower lobe, bronchus or lung","Malignant neoplasm of lower lobe, unspecified bronchus or lung",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1628,C3480,Malignant neoplasm of other parts of bronchus or lung,Malignant neoplasm of overlapping sites of unspecified bronchu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1629,C3490,"Malignant neoplasm of bronchus and lung, unspecified",Malignant neoplasm of unspecified part of unspecified bronchus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1640,C37,Malignant neoplasm of thymus,Malignant neoplasm of thymus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1641,C380,Malignant neoplasm of heart,Malignant neoplasm of heart,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1642,C381,Malignant neoplasm of anterior mediastinum,Malignant neoplasm of anterior mediastinum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1643,C382,Malignant neoplasm of posterior mediastinum,Malignant neoplasm of posterior mediastinum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1649,C383,"Malignant neoplasm of mediastinum, part unspecified","Malignant neoplasm of mediastinum, part unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1630,C384,Malignant neoplasm of parietal pleura,Malignant neoplasm of pleura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1631,C384,Malignant neoplasm of visceral pleura,Malignant neoplasm of pleura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1638,C384,Malignant neoplasm of other specified sites of pleura,Malignant neoplasm of pleura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1639,C384,"Malignant neoplasm of pleura, unspecified",Malignant neoplasm of pleura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1648,C388,Malignant neoplasm of other parts of mediastinum,"Malignant neoplasm of overlapping sites of heart, mediastinum",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1650,C390,"Malignant neoplasm of upper respiratory tract, part unspecified","Malignant neoplasm of upper respiratory tract, part unspecifie",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1658,C399,Malignant neoplasm of other sites within the respiratory system and intrathoracic organs,"Malignant neoplasm of lower respiratory tract, part unspecifie",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1659,C399,Malignant neoplasm of ill-defined sites within the respiratory system,"Malignant neoplasm of lower respiratory tract, part unspecifie",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1704,C4000,Malignant neoplasm of scapula and long bones of upper limb,Malignant neoplasm of scapula and long bones of unspecified up,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1705,C4010,Malignant neoplasm of short bones of upper limb,Malignant neoplasm of short bones of unspecified upper limb,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1707,C4020,Malignant neoplasm of long bones of lower limb,Malignant neoplasm of long bones of unspecified lower limb,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1708,C4030,Malignant neoplasm of short bones of lower limb,Malignant neoplasm of short bones of unspecified lower limb,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1700,C410,"Malignant neoplasm of bones of skull and face, except mandible",Malignant neoplasm of bones of skull and face,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1701,C411,Malignant neoplasm of mandible,Malignant neoplasm of mandible,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1702,C412,"Malignant neoplasm of vertebral column, excluding sacrum and coccyx",Malignant neoplasm of vertebral column,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1703,C413,"Malignant neoplasm of ribs, sternum, and clavicle","Malignant neoplasm of ribs, sternum and clavicle",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1706,C414,"Malignant neoplasm of pelvic bones, sacrum, and coccyx","Malignant neoplasm of pelvic bones, sacrum and coccyx",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1709,C419,"Malignant neoplasm of bone and articular cartilage, site unspecified","Malignant neoplasm of bone and articular cartilage, unspecifie",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1720,C430,Malignant melanoma of skin of lip,Malignant melanoma of lip,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1721,C4310,"Malignant melanoma of skin of eyelid, including canthus","Malignant melanoma of unspecified eyelid, including canthus",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1722,C4320,Malignant melanoma of skin of ear and external auditory canal,Malignant melanoma of unspecified ear and external auricular c,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723,C4330,Malignant melanoma of skin of other and unspecified parts of face,Malignant melanoma of unspecified part of face,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723,C4331,Malignant melanoma of skin of other and unspecified parts of face,Malignant melanoma of nose,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723,C4339,Malignant melanoma of skin of other and unspecified parts of face,Malignant melanoma of other parts of face,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1724,C434,Malignant melanoma of skin of scalp and neck,Malignant melanoma of scalp and neck,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1725,C4359,"Malignant melanoma of skin of trunk, except scrotum",Malignant melanoma of other part of trunk,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1726,C4360,"Malignant melanoma of skin of upper limb, including shoulder","Malignant melanoma of unspecified upper limb, including should",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1727,C4370,"Malignant melanoma of skin of lower limb, including hip","Malignant melanoma of unspecified lower limb, including hip",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1728,C438,Malignant melanoma of other specified sites of skin,Malignant melanoma of overlapping sites of skin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1729,C439,"Melanoma of skin, site unspecified","Malignant melanoma of skin, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17300,C4400,Unspecified malignant neoplasm of skin of lip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17301,C4401,Basal cell carcinoma of skin of lip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17302,C4402,Squamous cell carcinoma of skin of lip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17309,C4409,Other specified malignant neoplasm of skin of lip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17310,C44101,"Unspecified malignant neoplasm of eyelid, including canthus",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17311,C44111,"Basal cell carcinoma of eyelid, including canthus",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17312,C44121,"Squamous cell carcinoma of eyelid, including canthus",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17319,C44191,"Other specified malignant neoplasm of eyelid, including canthus",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17320,C44201,Unspecified malignant neoplasm of skin of ear and external auditory canal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
